"ProfileTemplateId","CommandTypeId","MeterCategory","ParameterName","TypeId","PayloadType","ProfileType","Profile","SerialNumber","Scalar","DataType","ProfileTemplateIdName","Details"
"75","6","CT","CumulativeMDKva","1","2","BILL_CUSTOM_PUSH_CT","4","65","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeMDKva","2","1","BILL_DLMS_PULL_CT","4","65","-3","Float32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeMDKva","2","2","BILL_CUSTOM_PULL_CT","4","65","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","MDKwExport","2","2","BILL_CUSTOM_PULL_CT","4","66","-3","UInt16","MCL (New Header)(147)","NULL"
"75","6","CT","BillingType","2","1","BILL_DLMS_PULL_CT","4","66","0","UInt8","MCL (New Header)(147)","NULL"
"75","6","CT","MDKwExport","1","2","BILL_CUSTOM_PUSH_CT","4","66","-3","UInt16","MCL (New Header)(147)","NULL"
"75","6","CT","MDKwExportDateTime","2","2","BILL_CUSTOM_PULL_CT","4","67","0","DateTime","MCL (New Header)(147)","NULL"
"75","6","CT","MDKwExport","2","1","BILL_DLMS_PULL_CT","4","67","-3","Float32","MCL (New Header)(147)","NULL"
"75","6","CT","MDKwExport","1","1","BILL_DLMS_PUSH_CT","4","67","-3","Float32","MCL (New Header)(147)","NULL"
"75","6","CT","MDKwExportDateTime","1","2","BILL_CUSTOM_PUSH_CT","4","67","0","DateTime","MCL (New Header)(147)","NULL"
"75","6","CT","MDKvaExport","2","2","BILL_CUSTOM_PULL_CT","4","68","-3","UInt16","MCL (New Header)(147)","NULL"
"75","6","CT","MDKvaExport","1","2","BILL_CUSTOM_PUSH_CT","4","68","-3","UInt16","MCL (New Header)(147)","NULL"
"75","6","CT","MDKwExportDateTime","2","1","BILL_DLMS_PULL_CT","4","68","0","OctetString","MCL (New Header)(147)","NULL"
"75","6","CT","MDKwExportDateTime","1","1","BILL_DLMS_PUSH_CT","4","68","0","OctetString","MCL (New Header)(147)","NULL"
"75","6","CT","MDKvaExportDateTime","1","2","BILL_CUSTOM_PUSH_CT","4","69","0","DateTime","MCL (New Header)(147)","NULL"
"75","6","CT","MDKvaExport","2","1","BILL_DLMS_PULL_CT","4","69","-3","Float32","MCL (New Header)(147)","NULL"
"75","6","CT","MDKvaExportDateTime","2","2","BILL_CUSTOM_PULL_CT","4","69","0","DateTime","MCL (New Header)(147)","NULL"
"75","6","CT","MDKvaExport","1","1","BILL_DLMS_PUSH_CT","4","69","-3","Float32","MCL (New Header)(147)","NULL"
"75","6","CT","BillingPeriodCounter","1","2","BILL_CUSTOM_PUSH_CT","4","70","0","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","MDKvaExportDateTime","2","1","BILL_DLMS_PULL_CT","4","70","0","OctetString","MCL (New Header)(147)","NULL"
"75","6","CT","MDKvaExportDateTime","1","1","BILL_DLMS_PUSH_CT","4","70","0","OctetString","MCL (New Header)(147)","NULL"
"75","6","CT","BillingPeriodCounter","2","2","BILL_CUSTOM_PULL_CT","4","70","0","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","BillingType","1","2","BILL_CUSTOM_PUSH_CT","4","71","0","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeTamperCount","2","1","BILL_DLMS_PULL_CT","4","71","0","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","BillingType","2","2","BILL_CUSTOM_PULL_CT","4","71","0","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeTamperCount","1","1","BILL_DLMS_PUSH_CT","4","71","0","Int32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeTamperCount","2","2","BILL_CUSTOM_PULL_CT","4","72","0","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","BillingPeriodCounter","2","1","BILL_DLMS_PULL_CT","4","72","0","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeTamperCount","1","2","BILL_CUSTOM_PUSH_CT","4","72","0","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ1","2","1","BILL_DLMS_PULL_CT","4","73","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ1","2","2","BILL_CUSTOM_PULL_CT","4","73","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ1","1","2","BILL_CUSTOM_PUSH_CT","4","73","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ2","2","1","BILL_DLMS_PULL_CT","4","74","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ2","1","2","BILL_CUSTOM_PUSH_CT","4","74","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ2","2","2","BILL_CUSTOM_PULL_CT","4","74","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ3","2","1","BILL_DLMS_PULL_CT","4","75","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ3","1","2","BILL_CUSTOM_PUSH_CT","4","75","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ3","2","2","BILL_CUSTOM_PULL_CT","4","75","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ4","2","1","BILL_DLMS_PULL_CT","4","76","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ4","2","2","BILL_CUSTOM_PULL_CT","4","76","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ4","1","2","BILL_CUSTOM_PUSH_CT","4","76","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ5","1","2","BILL_CUSTOM_PUSH_CT","4","77","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ5","2","2","BILL_CUSTOM_PULL_CT","4","77","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ5","2","1","BILL_DLMS_PULL_CT","4","77","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ6","1","2","BILL_CUSTOM_PUSH_CT","4","78","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ6","2","2","BILL_CUSTOM_PULL_CT","4","78","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ6","2","1","BILL_DLMS_PULL_CT","4","78","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ7","2","1","BILL_DLMS_PULL_CT","4","79","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ7","1","2","BILL_CUSTOM_PUSH_CT","4","79","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ7","2","2","BILL_CUSTOM_PULL_CT","4","79","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ8","2","1","BILL_DLMS_PULL_CT","4","80","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ8","1","2","BILL_CUSTOM_PUSH_CT","4","80","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLagTZ8","2","2","BILL_CUSTOM_PULL_CT","4","80","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ1","1","2","BILL_CUSTOM_PUSH_CT","4","81","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ1","2","1","BILL_DLMS_PULL_CT","4","81","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ1","2","2","BILL_CUSTOM_PULL_CT","4","81","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ2","2","1","BILL_DLMS_PULL_CT","4","82","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ2","2","2","BILL_CUSTOM_PULL_CT","4","82","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ2","1","2","BILL_CUSTOM_PUSH_CT","4","82","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ3","1","2","BILL_CUSTOM_PUSH_CT","4","83","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ3","2","2","BILL_CUSTOM_PULL_CT","4","83","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ3","2","1","BILL_DLMS_PULL_CT","4","83","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ4","1","2","BILL_CUSTOM_PUSH_CT","4","84","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ4","2","1","BILL_DLMS_PULL_CT","4","84","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ4","2","2","BILL_CUSTOM_PULL_CT","4","84","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ5","2","2","BILL_CUSTOM_PULL_CT","4","85","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ5","2","1","BILL_DLMS_PULL_CT","4","85","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ5","1","2","BILL_CUSTOM_PUSH_CT","4","85","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ6","2","1","BILL_DLMS_PULL_CT","4","86","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ6","2","2","BILL_CUSTOM_PULL_CT","4","86","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ6","1","2","BILL_CUSTOM_PUSH_CT","4","86","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ7","2","2","BILL_CUSTOM_PULL_CT","4","87","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ7","2","1","BILL_DLMS_PULL_CT","4","87","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ7","1","2","BILL_CUSTOM_PUSH_CT","4","87","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ8","2","1","BILL_DLMS_PULL_CT","4","88","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ8","2","2","BILL_CUSTOM_PULL_CT","4","88","-3","UInt32","MCL (New Header)(147)","NULL"
"75","6","CT","CumulativeEnergykVARhLeadTZ8","1","2","BILL_CUSTOM_PUSH_CT","4","88","-3","UInt32","MCL (New Header)(147)","NULL"
"75","47","1P","RtcDateTime","1","1","EVENT_DLMS_PUSH_1P","5","1","0","OctetString","Arunachal_CT","NULL"
"75","47","1P","RtcDateTime","1","2","EVENT_CUSTOM_PUSH_1P","5","1","0","DateTime","Arunachal_CT","NULL"
"75","47","1P","RtcDateTime","2","2","EVENT_CUSTOM_PULL_1P","5","1","0","DateTime","Arunachal_CT","NULL"
"75","47","1P","RtcDateTime","2","1","EVENT_DLMS_PULL_1P","5","1","0","OctetString","Arunachal_CT","NULL"
"75","47","1P","EventId","1","1","EVENT_DLMS_PUSH_1P","5","2","0","Float32","Arunachal_CT","NULL"
"75","47","1P","EventId","2","1","EVENT_DLMS_PULL_1P","5","2","0","Float32","Arunachal_CT","NULL"
"75","47","1P","EventId","2","2","EVENT_CUSTOM_PULL_1P","5","2","0","UInt16","Arunachal_CT","NULL"
"75","47","1P","EventId","1","2","EVENT_CUSTOM_PUSH_1P","5","2","0","UInt16","Arunachal_CT","NULL"
"75","47","1P","Current","2","2","EVENT_CUSTOM_PULL_1P","5","3","-2","Int16","Arunachal_CT","NULL"
"75","47","1P","Current","1","1","EVENT_DLMS_PUSH_1P","5","3","0","Float32","Arunachal_CT","NULL"
"75","47","1P","Current","1","2","EVENT_CUSTOM_PUSH_1P","5","3","-2","Int16","Arunachal_CT","NULL"
"75","47","1P","Current","2","1","EVENT_DLMS_PULL_1P","5","3","0","Float32","Arunachal_CT","NULL"
"75","47","1P","Voltage","1","2","EVENT_CUSTOM_PUSH_1P","5","4","-2","UInt16","Arunachal_CT","NULL"
"75","47","1P","Voltage","2","1","EVENT_DLMS_PULL_1P","5","4","0","Float32","Arunachal_CT","NULL"
"75","47","1P","Voltage","2","2","EVENT_CUSTOM_PULL_1P","5","4","-2","UInt16","Arunachal_CT","NULL"
"75","47","1P","Voltage","1","1","EVENT_DLMS_PUSH_1P","5","4","0","Float32","Arunachal_CT","NULL"
"75","47","1P","PowerFactor","2","2","EVENT_CUSTOM_PULL_1P","5","5","-2","Int8","Arunachal_CT","NULL"
"75","47","1P","PowerFactor","1","2","EVENT_CUSTOM_PUSH_1P","5","5","-2","Int8","Arunachal_CT","NULL"
"75","47","1P","PowerFactor","1","1","EVENT_DLMS_PUSH_1P","5","5","0","Float32","Arunachal_CT","NULL"
"75","47","1P","PowerFactor","2","1","EVENT_DLMS_PULL_1P","5","5","0","Float32","Arunachal_CT","NULL"
"75","47","1P","CumulativeEnergyKwh","1","2","EVENT_CUSTOM_PUSH_1P","5","6","-2","UInt32","Arunachal_CT","NULL"
"75","47","1P","CumulativeEnergyKwh","1","1","EVENT_DLMS_PUSH_1P","5","6","0","Float32","Arunachal_CT","NULL"
"75","47","1P","CumulativeEnergyKwh","2","1","EVENT_DLMS_PULL_1P","5","6","0","Float32","Arunachal_CT","NULL"
"75","47","1P","CumulativeEnergyKwh","2","2","EVENT_CUSTOM_PULL_1P","5","6","-2","UInt32","Arunachal_CT","NULL"
"75","47","1P","CumulativeEnergyKwhExport","1","1","EVENT_DLMS_PUSH_1P","5","7","0","Float32","Arunachal_CT","NULL"
"75","47","1P","CumulativeEnergyKwhExport","2","2","EVENT_CUSTOM_PULL_1P","5","7","-2","UInt32","Arunachal_CT","NULL"
"75","47","1P","CumulativeEnergyKwhExport","2","1","EVENT_DLMS_PULL_1P","5","7","0","Float32","Arunachal_CT","NULL"
"75","47","1P","CumulativeEnergyKwhExport","1","2","EVENT_CUSTOM_PUSH_1P","5","7","-2","UInt32","Arunachal_CT","NULL"
"75","47","1P","CumulativeTamperCount","2","2","EVENT_CUSTOM_PULL_1P","5","8","0","UInt32","Arunachal_CT","NULL"
"75","47","1P","CumulativeTamperCount","1","1","EVENT_DLMS_PUSH_1P","5","8","0","Float32","Arunachal_CT","NULL"
"75","47","1P","CumulativeTamperCount","2","1","EVENT_DLMS_PULL_1P","5","8","0","Float32","Arunachal_CT","NULL"
"75","47","1P","CumulativeTamperCount","1","2","EVENT_CUSTOM_PUSH_1P","5","8","0","UInt32","Arunachal_CT","NULL"
"75","47","3P","RtcDateTime","1","1","EVENT_DLMS_PUSH_3P","5","1","0","OctetString","Arunachal_CT","NULL"
"75","47","3P","RtcDateTime","2","2","EVENT_CUSTOM_PULL_3P","5","1","0","DateTime","Arunachal_CT","NULL"
"75","47","3P","RtcDateTime","1","2","EVENT_CUSTOM_PUSH_3P","5","1","0","DateTime","Arunachal_CT","NULL"
"75","47","3P","RtcDateTime","2","1","EVENT_DLMS_PULL_3P","5","1","0","OctetString","Arunachal_CT","NULL"
"75","47","3P","EventId","2","1","EVENT_DLMS_PULL_3P","5","2","0","UInt16","Arunachal_CT","NULL"
"75","47","3P","EventId","2","2","EVENT_CUSTOM_PULL_3P","5","2","0","UInt16","Arunachal_CT","NULL"
"75","47","3P","EventId","1","2","EVENT_CUSTOM_PUSH_3P","5","2","0","UInt16","Arunachal_CT","NULL"
"75","47","3P","EventId","1","1","EVENT_DLMS_PUSH_3P","5","2","0","UInt16","Arunachal_CT","NULL"
"75","47","3P","RPhaseCurrent","2","1","EVENT_DLMS_PULL_3P","5","3","0","Float32","Arunachal_CT","NULL"
"75","47","3P","RPhaseCurrent","1","1","EVENT_DLMS_PUSH_3P","5","3","0","Float32","Arunachal_CT","NULL"
"75","47","3P","RPhaseCurrent","2","2","EVENT_CUSTOM_PULL_3P","5","3","-2","Int16","Arunachal_CT","NULL"
"75","47","3P","RPhaseCurrent","1","2","EVENT_CUSTOM_PUSH_3P","5","3","-2","Int16","Arunachal_CT","NULL"
"75","47","3P","YPhaseCurrent","1","1","EVENT_DLMS_PUSH_3P","5","4","0","Float32","Arunachal_CT","NULL"
"75","47","3P","YPhaseCurrent","2","2","EVENT_CUSTOM_PULL_3P","5","4","-2","Int16","Arunachal_CT","NULL"
"75","47","3P","YPhaseCurrent","1","2","EVENT_CUSTOM_PUSH_3P","5","4","-2","Int16","Arunachal_CT","NULL"
"75","47","3P","YPhaseCurrent","2","1","EVENT_DLMS_PULL_3P","5","4","0","Float32","Arunachal_CT","NULL"
"75","47","3P","BPhaseCurrent","2","2","EVENT_CUSTOM_PULL_3P","5","5","-2","Int16","Arunachal_CT","NULL"
"75","47","3P","BPhaseCurrent","2","1","EVENT_DLMS_PULL_3P","5","5","0","Float32","Arunachal_CT","NULL"
"75","47","3P","BPhaseCurrent","1","2","EVENT_CUSTOM_PUSH_3P","5","5","-2","Int16","Arunachal_CT","NULL"
"75","47","3P","BPhaseCurrent","1","1","EVENT_DLMS_PUSH_3P","5","5","0","Float32","Arunachal_CT","NULL"
"75","47","3P","RPhaseVoltage","2","1","EVENT_DLMS_PULL_3P","5","6","0","Float32","Arunachal_CT","NULL"
"75","47","3P","RPhaseVoltage","1","1","EVENT_DLMS_PUSH_3P","5","6","0","Float32","Arunachal_CT","NULL"
"75","47","3P","RPhaseVoltage","1","2","EVENT_CUSTOM_PUSH_3P","5","6","-2","UInt16","Arunachal_CT","NULL"
"75","47","3P","RPhaseVoltage","2","2","EVENT_CUSTOM_PULL_3P","5","6","-2","UInt16","Arunachal_CT","NULL"
"75","47","3P","YPhaseVoltage","2","2","EVENT_CUSTOM_PULL_3P","5","7","-2","UInt16","Arunachal_CT","NULL"
"75","47","3P","YPhaseVoltage","1","2","EVENT_CUSTOM_PUSH_3P","5","7","-2","UInt16","Arunachal_CT","NULL"
"75","47","3P","YPhaseVoltage","2","1","EVENT_DLMS_PULL_3P","5","7","0","Float32","Arunachal_CT","NULL"
"75","47","3P","YPhaseVoltage","1","1","EVENT_DLMS_PUSH_3P","5","7","0","Float32","Arunachal_CT","NULL"
"75","47","3P","BPhaseVoltage","2","2","EVENT_CUSTOM_PULL_3P","5","8","-2","UInt16","Arunachal_CT","NULL"
"75","47","3P","BPhaseVoltage","1","2","EVENT_CUSTOM_PUSH_3P","5","8","-2","UInt16","Arunachal_CT","NULL"
"75","47","3P","BPhaseVoltage","2","1","EVENT_DLMS_PULL_3P","5","8","0","Float32","Arunachal_CT","NULL"
"75","47","3P","BPhaseVoltage","1","1","EVENT_DLMS_PUSH_3P","5","8","0","Float32","Arunachal_CT","NULL"
"75","47","3P","RPhasePowerFactor","1","1","EVENT_DLMS_PUSH_3P","5","9","0","Float32","Arunachal_CT","NULL"
"75","47","3P","RPhasePowerFactor","1","2","EVENT_CUSTOM_PUSH_3P","5","9","-2","Int8","Arunachal_CT","NULL"
"75","47","3P","RPhasePowerFactor","2","1","EVENT_DLMS_PULL_3P","5","9","0","Float32","Arunachal_CT","NULL"
"75","47","3P","RPhasePowerFactor","2","2","EVENT_CUSTOM_PULL_3P","5","9","-2","Int8","Arunachal_CT","NULL"
"75","47","3P","YPhasePowerFactor","1","1","EVENT_DLMS_PUSH_3P","5","10","0","Float32","Arunachal_CT","NULL"
"75","47","3P","YPhasePowerFactor","2","1","EVENT_DLMS_PULL_3P","5","10","0","Float32","Arunachal_CT","NULL"
"75","47","3P","YPhasePowerFactor","1","2","EVENT_CUSTOM_PUSH_3P","5","10","-2","Int8","Arunachal_CT","NULL"
"75","47","3P","YPhasePowerFactor","2","2","EVENT_CUSTOM_PULL_3P","5","10","-2","Int8","Arunachal_CT","NULL"
"75","47","3P","BPhasePowerFactor","1","1","EVENT_DLMS_PUSH_3P","5","11","0","Float32","Arunachal_CT","NULL"
"75","47","3P","BPhasePowerFactor","1","2","EVENT_CUSTOM_PUSH_3P","5","11","-2","Int8","Arunachal_CT","NULL"
"75","47","3P","BPhasePowerFactor","2","1","EVENT_DLMS_PULL_3P","5","11","0","Float32","Arunachal_CT","NULL"
"75","47","3P","BPhasePowerFactor","2","2","EVENT_CUSTOM_PULL_3P","5","11","-2","Int8","Arunachal_CT","NULL"
"75","47","3P","CumulativeEnergyKwhImport","2","1","EVENT_DLMS_PULL_3P","5","12","-3","Float32","Arunachal_CT","NULL"
"75","47","3P","CumulativeEnergyKwhImport","1","1","EVENT_DLMS_PUSH_3P","5","12","-3","Float32","Arunachal_CT","NULL"
"75","47","3P","CumulativeEnergyKwhImport","1","2","EVENT_CUSTOM_PUSH_3P","5","12","-3","UInt32","Arunachal_CT","NULL"
"75","47","3P","CumulativeEnergyKwhImport","2","2","EVENT_CUSTOM_PULL_3P","5","12","-3","UInt32","Arunachal_CT","NULL"
"75","47","3P","CumulativeTamperCount","1","2","EVENT_CUSTOM_PUSH_3P","5","13","0","UInt32","Arunachal_CT","NULL"
"75","47","3P","CumulativeTamperCount","2","2","EVENT_CUSTOM_PULL_3P","5","13","0","UInt32","Arunachal_CT","NULL"
"75","47","3P","CumulativeEnergyKwhExport","2","1","EVENT_DLMS_PULL_3P","5","13","-3","Float32","Arunachal_CT","NULL"
"75","47","3P","CumulativeEnergyKwhExport","1","1","EVENT_DLMS_PUSH_3P","5","13","-3","Float32","Arunachal_CT","NULL"
"75","47","3P","CumulativeTamperCount","1","1","EVENT_DLMS_PUSH_3P","5","14","0","UInt16","Arunachal_CT","NULL"
"75","47","3P","CumulativeEnergyKwhExport","1","2","EVENT_CUSTOM_PUSH_3P","5","14","-3","UInt32","Arunachal_CT","NULL"
"75","47","3P","CumulativeTamperCount","2","1","EVENT_DLMS_PULL_3P","5","14","0","UInt32","Arunachal_CT","NULL"
"75","47","3P","CumulativeEnergyKwhExport","2","2","EVENT_CUSTOM_PULL_3P","5","14","-3","UInt32","Arunachal_CT","NULL"
"75","47","3P","GenericEventLogSequenceNumber","2","1","EVENT_DLMS_PULL_3P","5","15","0","UInt32","Arunachal_CT","NULL"
"75","47","3P","GenericEventLogSequenceNumber","1","1","EVENT_DLMS_PUSH_3P","5","15","0","UInt32","Arunachal_CT","NULL"
"75","47","3P","GenericEventLogSequenceNumber","2","2","EVENT_CUSTOM_PULL_3P","5","15","0","UInt32","Arunachal_CT","NULL"
"75","47","3P","GenericEventLogSequenceNumber","1","2","EVENT_CUSTOM_PUSH_3P","5","15","0","UInt32","Arunachal_CT","NULL"
"75","47","3P","NeutralCurrent","2","1","EVENT_DLMS_PULL_3P","5","16","0","Float32","Arunachal_CT","NULL"
"75","47","3P","NeutralCurrent","1","1","EVENT_DLMS_PUSH_3P","5","16","0","Float32","Arunachal_CT","NULL"
"75","47","3P","NeutralCurrent","1","2","EVENT_CUSTOM_PUSH_3P","5","16","-2","Int16","Arunachal_CT","NULL"
"75","47","3P","NeutralCurrent","2","2","EVENT_CUSTOM_PULL_3P","5","16","-2","Int16","Arunachal_CT","NULL"
"75","47","CT","RtcDateTime","2","2","EVENT_CUSTOM_PULL_CT","5","1","0","DateTime","Arunachal_CT","NULL"
"75","47","CT","RtcDateTime","1","2","EVENT_CUSTOM_PUSH_CT","5","1","0","DateTime","Arunachal_CT","NULL"
"75","47","CT","RtcDateTime","2","1","EVENT_DLMS_PULL_CT","5","1","0","OctetString","Arunachal_CT","NULL"
"75","47","CT","RtcDateTime","1","1","EVENT_DLMS_PUSH_CT","5","1","0","OctetString","Arunachal_CT","NULL"
"75","47","CT","EventId","2","1","EVENT_DLMS_PULL_CT","5","2","0","Int32","Arunachal_CT","NULL"
"75","47","CT","EventId","1","1","EVENT_DLMS_PUSH_CT","5","2","0","Int32","Arunachal_CT","NULL"
"75","47","CT","EventId","2","2","EVENT_CUSTOM_PULL_CT","5","2","0","UInt16","Arunachal_CT","NULL"
"75","47","CT","EventId","1","2","EVENT_CUSTOM_PUSH_CT","5","2","0","UInt16","Arunachal_CT","NULL"
"75","47","CT","RPhaseCurrent","1","2","EVENT_CUSTOM_PUSH_CT","5","3","0","Float32","Arunachal_CT","NULL"
"75","47","CT","RPhaseCurrent","1","1","EVENT_DLMS_PUSH_CT","5","3","0","Float32","Arunachal_CT","NULL"
"75","47","CT","RPhaseCurrent","2","2","EVENT_CUSTOM_PULL_CT","5","3","0","Float32","Arunachal_CT","NULL"
"75","47","CT","RPhaseCurrent","2","1","EVENT_DLMS_PULL_CT","5","3","0","Float32","Arunachal_CT","NULL"
"75","47","CT","YPhaseCurrent","1","1","EVENT_DLMS_PUSH_CT","5","4","0","Float32","Arunachal_CT","NULL"
"75","47","CT","YPhaseCurrent","2","2","EVENT_CUSTOM_PULL_CT","5","4","0","Float32","Arunachal_CT","NULL"
"75","47","CT","YPhaseCurrent","1","2","EVENT_CUSTOM_PUSH_CT","5","4","0","Float32","Arunachal_CT","NULL"
"75","47","CT","YPhaseCurrent","2","1","EVENT_DLMS_PULL_CT","5","4","0","Float32","Arunachal_CT","NULL"
"75","47","CT","BPhaseCurrent","1","2","EVENT_CUSTOM_PUSH_CT","5","5","0","Float32","Arunachal_CT","NULL"
"75","47","CT","BPhaseCurrent","2","2","EVENT_CUSTOM_PULL_CT","5","5","0","Float32","Arunachal_CT","NULL"
"75","47","CT","BPhaseCurrent","2","1","EVENT_DLMS_PULL_CT","5","5","0","Float32","Arunachal_CT","NULL"
"75","47","CT","BPhaseCurrent","1","1","EVENT_DLMS_PUSH_CT","5","5","0","Float32","Arunachal_CT","NULL"
"75","47","CT","RPhaseVoltage","1","2","EVENT_CUSTOM_PUSH_CT","5","6","0","Float32","Arunachal_CT","NULL"
"75","47","CT","RPhaseVoltage","1","1","EVENT_DLMS_PUSH_CT","5","6","0","Float32","Arunachal_CT","NULL"
"75","47","CT","RPhaseVoltage","2","1","EVENT_DLMS_PULL_CT","5","6","0","Float32","Arunachal_CT","NULL"
"75","47","CT","RPhaseVoltage","2","2","EVENT_CUSTOM_PULL_CT","5","6","0","Float32","Arunachal_CT","NULL"
"75","47","CT","YPhaseVoltage","2","2","EVENT_CUSTOM_PULL_CT","5","7","0","Float32","Arunachal_CT","NULL"
"75","47","CT","YPhaseVoltage","1","2","EVENT_CUSTOM_PUSH_CT","5","7","0","Float32","Arunachal_CT","NULL"
"75","47","CT","YPhaseVoltage","1","1","EVENT_DLMS_PUSH_CT","5","7","0","Float32","Arunachal_CT","NULL"
"75","47","CT","YPhaseVoltage","2","1","EVENT_DLMS_PULL_CT","5","7","0","Float32","Arunachal_CT","NULL"
"75","47","CT","BPhaseVoltage","2","1","EVENT_DLMS_PULL_CT","5","8","0","Float32","Arunachal_CT","NULL"
"75","47","CT","BPhaseVoltage","2","2","EVENT_CUSTOM_PULL_CT","5","8","0","Float32","Arunachal_CT","NULL"
